,open,high,low,close,volume
2019-01-09,2.6000,2.6000,2.6000,2.6000,0
2019-01-10,2.6000,2.6000,2.6000,2.6000,0
2019-01-11,2.5800,2.5800,2.5800,2.5800,200
2019-01-14,2.5800,2.5800,2.5800,2.5800,0
2019-01-15,2.6000,2.6000,2.6000,2.6000,2305
2019-01-16,2.6000,2.6000,2.6000,2.6000,0
2019-01-17,2.6000,2.6000,2.6000,2.6000,0
2019-01-18,2.6000,2.6000,2.6000,2.6000,1002
2019-01-22,2.6000,2.6800,2.6000,2.6800,1430
2019-01-23,2.6800,2.6800,2.6800,2.6800,0
2019-01-24,2.6800,2.6800,2.6800,2.6800,1100
2019-01-25,2.6800,2.6800,2.6800,2.6800,0
2019-01-28,2.6800,2.6800,2.6800,2.6800,0
2019-01-29,2.6500,2.6500,2.6500,2.6500,357
2019-01-30,2.6500,2.6500,2.6500,2.6500,0
2019-01-31,2.6500,2.6500,2.6500,2.6500,0
2019-02-01,2.6500,2.6500,2.6500,2.6500,0
2019-02-04,2.6600,2.7000,2.6600,2.7000,200
2019-02-05,2.7000,2.7000,2.7000,2.7000,25
2019-02-06,2.7000,2.7000,2.7000,2.7000,0
2019-02-07,2.7000,2.7000,2.7000,2.7000,0
2019-02-08,2.7000,2.7000,2.7000,2.7000,0
2019-02-11,2.6500,4.0000,2.6500,4.0000,200
2019-02-12,3.8000,3.8000,3.8000,3.8000,100
2019-02-13,3.8000,3.8000,3.8000,3.8000,0
2019-02-14,3.8000,3.8000,3.8000,3.8000,0
2019-02-15,3.8000,3.8000,3.8000,3.8000,0
2019-02-20,3.0000,3.7900,1.7600,3.7900,2910
2019-02-21,3.5000,3.5000,1.7600,3.4400,1600
2019-02-22,3.4500,3.4500,3.0000,3.1500,300
2019-02-26,3.1500,3.1500,3.1500,3.1500,0
2019-02-27,2.9625,2.9625,2.5000,2.5000,316
2019-02-28,2.0000,3.9500,2.0000,2.0000,2050
2019-03-01,2.0000,2.0000,1.9910,2.0000,375
2019-03-04,2.0000,2.0000,2.0000,2.0000,750
2019-03-05,2.0600,2.4500,2.0600,2.4500,450
2019-03-06,2.5000,2.5500,2.5000,2.5000,11900
2019-03-07,2.5000,2.5000,2.5000,2.5000,0
2019-03-08,2.5000,2.5000,2.5000,2.5000,0
2019-03-11,2.5000,2.5000,2.5000,2.5000,80
2019-03-12,2.5000,2.5000,2.5000,2.5000,0
2019-03-13,2.5000,2.5000,2.5000,2.5000,0
2019-03-14,2.5000,2.5000,2.5000,2.5000,50
2019-03-15,2.5000,2.5000,2.5000,2.5000,295
2019-03-18,2.5000,2.5000,2.5000,2.5000,0
2019-03-20,2.5000,2.5000,2.5000,2.5000,800
2019-03-21,2.5000,2.5000,2.5000,2.5000,0
2019-03-22,2.0000,2.5000,2.0000,2.5000,300
2019-03-25,2.5000,2.5000,2.5000,2.5000,0
2019-03-26,2.5000,2.5000,2.5000,2.5000,0
2019-03-27,2.5000,2.5000,2.5000,2.5000,0
2019-03-28,2.5000,2.5000,2.5000,2.5000,0
2019-03-29,2.5000,2.5000,2.5000,2.5000,0
2019-04-01,2.5000,2.5000,2.5000,2.5000,0
2019-04-02,2.2500,2.2500,2.2500,2.2500,160
2019-04-03,2.2485,2.2500,2.2485,2.2500,1500
2019-04-04,2.2500,2.2500,2.2500,2.2500,0
2019-04-05,2.2400,2.2400,2.2400,2.2400,590
2019-04-08,2.2400,2.2400,2.2400,2.2400,0
2019-04-09,2.2400,2.2400,2.2400,2.2400,0
2019-04-10,2.2000,2.2000,2.2000,2.2000,1000
2019-04-11,2.2000,2.2000,2.2000,2.2000,0
2019-04-12,2.2000,2.2000,2.2000,2.2000,0
2019-04-15,2.2000,2.2000,2.2000,2.2000,250
2019-04-17,2.2000,2.2000,2.2000,2.2000,0
2019-04-18,2.2000,2.2000,2.2000,2.2000,0
2019-04-22,2.2000,2.2000,2.2000,2.2000,0
2019-04-23,1.7600,1.7600,1.7600,1.7600,100
2019-04-24,2.1500,2.1500,2.1500,2.1500,500
2019-04-25,2.1500,2.1500,2.1500,2.1500,92
2019-04-29,2.1500,2.1500,2.1500,2.1500,0
2019-04-30,2.1500,2.1500,2.1500,2.1500,0
2019-05-01,2.1500,2.1500,2.1500,2.1500,0
2019-05-02,2.0000,2.0000,2.0000,2.0000,592
2019-05-03,2.0000,2.0000,2.0000,2.0000,20
2019-05-06,2.0000,2.0000,2.0000,2.0000,0
2019-05-07,2.0000,2.0000,2.0000,2.0000,0
2019-05-08,2.0000,2.0000,2.0000,2.0000,0
2019-05-09,2.0000,2.0000,2.0000,2.0000,0
2019-05-10,2.0000,2.0000,2.0000,2.0000,93
2019-05-13,2.0000,2.0000,2.0000,2.0000,0
2019-05-14,2.0500,2.1500,2.0500,2.1000,1810
2019-05-15,2.0000,2.0000,2.0000,2.0000,222
2019-05-16,1.7600,2.0000,1.7600,2.0000,230
2019-05-17,2.0000,2.0000,2.0000,2.0000,0
2019-05-20,2.0000,2.0000,2.0000,2.0000,0
2019-05-21,1.9900,1.9900,1.9900,1.9900,100
2019-05-22,1.9900,1.9900,1.9900,1.9900,0
2019-05-23,1.9900,1.9900,1.9900,1.9900,0
2019-05-24,1.9900,1.9900,1.9900,1.9900,99
2019-05-28,1.9900,1.9900,1.9900,1.9900,0
2019-05-29,1.9900,1.9900,1.9900,1.9900,0
2019-05-30,1.9900,1.9900,1.9900,1.9900,267
2019-05-31,1.9900,1.9900,1.9900,1.9900,0
2019-06-03,1.9900,1.9900,1.9900,1.9900,147
2019-06-04,2.0000,2.0000,2.0000,2.0000,100
2019-06-05,2.0000,2.0000,2.0000,2.0000,0
2019-06-06,2.0000,2.0000,2.0000,2.0000,0
2019-06-07,1.9000,1.9000,1.9000,1.9000,121
2019-06-10,1.9000,1.9000,1.9000,1.9000,100
2019-06-11,1.9000,1.9000,1.9000,1.9000,300
2019-06-12,1.9000,1.9000,1.9000,1.9000,311
2019-06-13,1.8900,1.8900,1.8900,1.8900,159
2019-06-14,1.8900,1.8900,1.8900,1.8900,0
2019-06-17,1.8900,1.8900,1.8900,1.8900,0
2019-06-18,1.8900,1.8900,1.8900,1.8900,0
2019-06-19,2.0000,2.0000,2.0000,2.0000,529
2019-06-20,2.0000,2.0000,2.0000,2.0000,25
2019-06-21,1.8000,1.8000,1.8000,1.8000,327
2019-06-24,1.8000,1.8000,1.8000,1.8000,0
2019-06-25,1.9000,1.9000,1.8500,1.8500,375
2019-06-26,1.8500,1.8500,1.8500,1.8500,0
2019-06-27,1.8500,1.8500,1.8500,1.8500,0
2019-06-28,1.8500,1.8800,1.8500,1.8800,200
2019-07-01,1.8800,1.8800,1.8800,1.8800,0
2019-07-02,1.8800,1.8800,1.8800,1.8800,0
2019-07-03,1.8800,1.8800,1.8800,1.8800,0
2019-07-05,1.8800,1.8800,1.8800,1.8800,0
2019-07-08,1.8800,1.8800,1.8800,1.8800,0
2019-07-09,1.8800,1.8800,1.8800,1.8800,0
2019-07-10,1.8800,1.8800,1.8800,1.8800,0
2019-07-11,1.8800,1.8800,1.8800,1.8800,0
2019-07-12,1.7000,1.7000,1.7000,1.7000,230
2019-07-15,1.8800,1.8800,1.8800,1.8800,0
2019-07-16,1.8800,1.8800,1.8800,1.8800,0
2019-07-17,1.8800,1.8800,1.8800,1.8800,0
2019-07-18,1.8800,1.8800,1.8800,1.8800,0
2019-07-19,1.8800,1.8800,1.8800,1.8800,0
2019-07-22,1.8800,1.8800,1.8800,1.8800,0
2019-07-23,1.7000,1.7000,1.7000,1.7000,270
2019-07-24,1.7000,1.7000,1.7000,1.7000,10
2019-07-25,1.0500,1.7000,1.0500,1.6500,720
2019-07-26,1.7000,1.7000,1.7000,1.7000,204
2019-07-29,1.7000,1.7000,1.7000,1.7000,200
2019-07-30,1.7000,1.7000,1.7000,1.7000,200
2019-07-31,1.7000,1.7000,1.7000,1.7000,200
2019-08-01,1.7000,1.7000,1.7000,1.7000,200
2019-08-02,1.7000,1.7000,1.7000,1.7000,200
2019-08-05,1.7000,1.7000,1.7000,1.7000,100
2019-08-06,1.7000,1.7000,1.7000,1.7000,100
2019-08-07,1.7000,1.7000,1.7000,1.7000,100
2019-08-08,1.7000,1.7000,1.7000,1.7000,0
2019-08-09,1.7000,1.7000,1.7000,1.7000,100
2019-08-12,1.7000,1.7000,1.7000,1.7000,100
2019-08-13,1.7000,1.7000,1.7000,1.7000,100
2019-08-14,1.7000,1.7000,1.7000,1.7000,100
2019-08-15,1.7000,1.7000,1.7000,1.7000,100
2019-08-19,1.7000,1.7000,1.7000,1.7000,0
2019-08-20,1.7000,1.7000,1.7000,1.7000,0
2019-08-21,1.7000,1.7000,1.7000,1.7000,1600
2019-08-22,1.7000,1.7000,1.7000,1.7000,0
2019-08-23,1.7000,1.7000,1.7000,1.7000,0
2019-08-26,1.7000,1.7000,1.7000,1.7000,0
2019-08-27,1.7000,1.7000,1.7000,1.7000,0
2019-08-28,1.7000,1.7000,1.7000,1.7000,0
2019-08-29,1.6500,1.7000,1.6500,1.7000,2505
2019-08-30,1.7000,1.7000,1.7000,1.7000,0
2019-09-03,1.7000,1.7000,1.7000,1.7000,200
2019-09-04,1.6000,1.6400,1.6000,1.6400,925
2019-09-05,1.6400,1.6400,1.6400,1.6400,0
2019-09-06,1.6500,1.7000,1.6500,1.7000,4275
2019-09-09,1.6500,1.6500,1.6500,1.6500,200
2019-09-10,1.6320,1.6320,1.6320,1.6320,200
2019-09-11,1.6300,1.6300,1.6300,1.6300,0
2019-09-12,1.6000,1.6000,1.6000,1.6000,200
2019-09-13,1.6000,1.6000,1.6000,1.6000,100
2019-09-16,1.6000,1.6000,1.6000,1.6000,0
2019-09-17,1.6000,1.6000,1.6000,1.6000,0
2019-09-18,1.5000,1.7000,1.1000,1.7000,500
2019-09-19,1.7000,1.7000,1.7000,1.7000,0
2019-09-20,1.3500,1.7000,1.3500,1.7000,600
2019-09-23,1.7000,1.7000,1.7000,1.7000,120
2019-09-24,1.7000,1.7000,1.7000,1.7000,0
2019-09-25,1.6000,1.8900,1.6000,1.6500,18430
2019-09-26,1.6500,1.6500,1.6500,1.6500,150
2019-09-27,1.6500,1.6500,1.6500,1.6500,0
2019-09-30,1.6500,1.6500,1.6500,1.6500,0
2019-10-01,1.6500,1.6500,1.6500,1.6500,0
2019-10-02,1.6500,1.6500,1.6500,1.6500,0
2019-10-03,1.6500,1.6500,1.6500,1.6500,0
2019-10-04,2.0000,2.0000,2.0000,2.0000,100
2019-10-07,1.3900,1.6500,1.3900,1.6500,500
2019-10-08,1.6500,1.6500,1.6500,1.6500,100
2019-10-09,1.6500,1.6500,1.6500,1.6500,45
2019-10-10,1.6000,1.7000,1.6000,1.7000,780
2019-10-11,1.7000,1.7000,1.7000,1.7000,26
2019-10-14,1.7000,1.7000,1.7000,1.7000,0
2019-10-15,1.7000,1.7000,1.7000,1.7000,0
2019-10-16,1.7000,1.7000,1.7000,1.7000,0
2019-10-17,1.7000,1.7000,1.7000,1.7000,0
2019-10-18,1.7000,1.7000,1.7000,1.7000,0
2019-10-21,1.7000,1.7000,1.7000,1.7000,0
2019-10-22,1.7000,1.7000,1.7000,1.7000,1000
2019-10-23,1.7100,1.7100,1.7000,1.7000,1590
2019-10-24,1.7500,1.7500,1.7500,1.7500,2200
2019-10-25,1.7500,1.7500,1.7500,1.7500,1700
2019-10-28,1.7000,1.7000,1.6000,1.6000,3000
2019-10-29,1.6000,1.7000,1.6000,1.7000,1300
2019-10-30,1.7500,1.7500,1.6500,1.7000,1735
2019-10-31,1.7000,1.7000,1.6500,1.7000,2630
2019-11-01,1.7000,1.7000,1.7000,1.7000,3870
2019-11-04,1.7300,1.7500,1.2500,1.7000,5143
2019-11-05,1.6700,1.8200,1.6700,1.8200,3460
2019-11-06,1.8200,1.8600,1.8200,1.8600,1300
2019-11-07,1.8700,1.8700,1.7600,1.7600,475
2019-11-08,1.7000,1.7000,1.7000,1.7000,275
2019-11-11,1.7000,1.7000,1.7000,1.7000,297
2019-11-12,1.7000,1.7000,1.7000,1.7000,275
2019-11-13,1.6500,1.6500,1.6500,1.6500,450
2019-11-14,1.6000,1.6000,1.5500,1.6000,1050
2019-11-15,1.6500,1.6500,1.6350,1.6350,661
2019-11-18,1.7000,1.7000,1.6900,1.7000,650
2019-11-19,1.7750,1.7875,1.7000,1.7500,1512
2019-11-20,1.7500,1.7500,1.7500,1.7500,150
2019-11-21,1.7000,1.7000,1.6750,1.7000,720
2019-11-22,1.6000,1.6200,1.5850,1.6200,527
2019-11-25,1.6200,1.6500,1.6200,1.6500,631
2019-11-26,1.5900,1.5900,1.5900,1.5900,284
2019-11-27,1.5800,1.5800,1.5800,1.5800,100
2019-11-29,1.5800,1.5800,1.5800,1.5800,0
2019-12-02,1.5496,1.5800,1.5496,1.5800,310
2019-12-03,1.5800,1.6300,1.5800,1.6300,1040
2019-12-04,1.6200,1.6300,1.6000,1.6300,4244
2019-12-05,1.6300,1.6300,1.6300,1.6300,275
2019-12-06,1.6100,1.6500,1.6100,1.6500,1500
2019-12-09,1.6500,1.6500,1.6310,1.6500,637
2019-12-10,1.6700,1.6700,1.6700,1.6700,133
2019-12-11,1.6700,1.6700,1.6700,1.6700,220
2019-12-12,1.6000,1.6000,1.6000,1.6000,150
2019-12-13,1.5800,1.6000,1.5800,1.6000,1500
2019-12-16,1.5800,1.5800,1.5800,1.5800,956
2019-12-17,1.5000,1.5000,1.5000,1.5000,150
2019-12-18,1.5900,1.5900,1.5900,1.5900,100
2019-12-19,1.5900,1.5900,1.5900,1.5900,0
2019-12-20,1.5900,1.5900,1.5900,1.5900,34
2019-12-23,1.5450,1.5450,1.5000,1.5000,744
2019-12-24,1.5000,1.5000,1.5000,1.5000,0
2019-12-26,1.5000,1.5000,1.5000,1.5000,99
2019-12-27,1.5000,1.5000,1.5000,1.5000,0
2019-12-30,1.5000,1.5000,1.5000,1.5000,14
2019-12-31,1.5000,1.5000,1.5000,1.5000,0
2020-01-02,1.5000,1.5000,1.5000,1.5000,457
2020-01-03,1.5000,1.5000,1.5000,1.5000,0
2020-01-06,1.5000,1.5000,1.5000,1.5000,0
2020-01-07,1.5000,1.5000,1.5000,1.5000,0
2020-01-08,1.5000,1.5000,1.5000,1.5000,0
2020-01-09,1.5000,1.5000,1.5000,1.5000,0
2020-01-10,1.5000,1.5000,1.5000,1.5000,0
2020-01-13,1.4100,1.4600,1.4100,1.4600,250
2020-01-14,1.2500,1.4600,1.2500,1.4600,200
2020-01-15,1.4600,1.4600,1.4600,1.4600,0
2020-01-16,1.4500,1.4500,1.4500,1.4500,100
2020-01-17,1.4500,1.4500,1.4500,1.4500,0
2020-01-21,1.4500,1.4500,1.4500,1.4500,0
2020-01-22,1.4500,1.4500,1.4500,1.4500,0
2020-01-23,1.4228,1.4600,1.4228,1.4600,2700
2020-01-24,1.4600,1.4600,1.4600,1.4600,0
2020-01-27,1.4600,1.4600,1.4600,1.4600,0
2020-01-28,1.4600,1.4600,1.4600,1.4600,0
2020-01-29,1.4600,1.4600,1.4600,1.4600,0
2020-01-30,1.4600,1.4600,1.4600,1.4600,10
2020-01-31,1.4600,1.4600,1.4600,1.4600,0
2020-02-03,1.4600,1.4600,1.4600,1.4600,0
2020-02-04,1.4600,1.4600,1.4600,1.4600,0
2020-02-05,1.4100,1.4100,1.4100,1.4100,176
2020-02-06,1.4100,1.4100,1.4000,1.4000,2108
2020-02-07,1.1000,1.2500,1.1000,1.2500,2511
2020-02-10,1.2500,1.2500,1.2500,1.2500,0
2020-02-11,1.2500,1.2500,1.2500,1.2500,0
2020-02-12,1.2500,1.3200,0.7501,1.3200,3300
2020-02-13,1.3200,1.3200,1.3200,1.3200,0
2020-02-14,1.3200,1.3200,1.3200,1.3200,0
2020-02-18,1.3200,1.3200,1.3200,1.3200,50
2020-02-19,1.2000,1.2000,1.2000,1.2000,200
2020-02-20,1.2000,1.2500,1.1500,1.2500,5552
2020-02-21,1.2000,1.2000,1.2000,1.2000,3500
2020-02-24,1.2300,1.2500,1.2300,1.2500,1748
2020-02-25,1.2430,1.2900,1.2430,1.2900,400
2020-02-26,1.2100,1.3000,1.2100,1.3000,2402
2020-02-27,1.2000,1.3000,0.8000,1.3000,1156
2020-02-28,1.2100,1.3000,1.2000,1.3000,1500
2020-03-02,1.3000,1.3000,1.3000,1.3000,0
2020-03-03,1.3000,1.3000,1.3000,1.3000,0
2020-03-04,1.2000,1.2000,1.2000,1.2000,500
2020-03-05,1.2000,1.2000,1.2000,1.2000,1184
2020-03-06,1.2000,1.2000,1.2000,1.2000,500
2020-03-09,1.2000,1.3200,1.2000,1.3200,2290
2020-03-10,1.3200,1.3225,1.2700,1.3000,1586
2020-03-11,1.3500,1.4000,1.3499,1.4000,5397
2020-03-12,1.4000,1.4000,1.4000,1.4000,16
2020-03-13,1.4000,1.4000,1.2500,1.3500,505
2020-03-16,1.3500,1.3500,1.3500,1.3500,76
2020-03-17,1.3500,1.3500,1.3500,1.3500,0
2020-03-18,1.3500,1.3500,1.3500,1.3500,0
2020-03-19,1.3500,1.3500,1.3500,1.3500,148
2020-03-20,1.1000,1.3500,1.1000,1.3500,700
2020-03-23,1.1000,1.3500,1.1000,1.3500,665
2020-03-24,1.3500,1.3500,1.3500,1.3500,0
2020-03-25,1.3500,1.3500,1.3500,1.3500,0
2020-03-26,1.3500,1.3500,1.3500,1.3500,0
2020-03-27,1.3500,1.3500,1.3500,1.3500,0
2020-03-30,1.3500,1.3500,1.3500,1.3500,0
2020-03-31,1.2600,1.2600,1.2600,1.2600,152
2020-04-01,1.1000,1.2400,1.1000,1.1800,600
2020-04-02,1.2545,1.2545,1.2500,1.2500,200
2020-04-03,1.2500,1.2500,1.2500,1.2500,0
2020-04-06,1.2000,1.2000,1.2000,1.2000,481
2020-04-07,1.1000,1.2000,1.1000,1.2000,896
2020-04-08,1.2000,1.2000,1.2000,1.2000,10
2020-04-09,1.2000,1.2000,1.2000,1.2000,92
2020-04-13,1.1800,1.9500,1.1800,1.9500,16982
2020-04-14,1.7900,1.7900,1.5500,1.7400,940
2020-04-15,1.7500,1.8000,1.7000,1.7000,1852
2020-04-16,1.6900,1.6900,1.6600,1.6800,950
2020-04-17,1.7100,1.7700,1.6500,1.6500,1535
2020-04-20,1.6500,1.6500,1.6500,1.6500,0
2020-04-21,1.7500,1.7500,1.6625,1.6625,1300
2020-04-22,1.6700,2.0000,1.6700,1.8450,2230
2020-04-23,1.8000,1.8400,1.7500,1.8400,383
2020-04-24,1.8000,2.0000,1.7500,1.7900,3397
2020-04-27,1.7500,1.7700,1.5000,1.5000,1525
2020-04-28,1.5000,1.5000,1.3500,1.4200,2659
2020-04-29,1.4700,1.4700,1.1500,1.1500,2573
2020-04-30,1.0100,1.2500,0.9700,1.1000,2876
2020-05-01,1.0100,1.2000,0.9500,0.9500,5700
2020-05-04,1.0000,1.0000,0.9500,1.0000,3686
2020-05-05,1.0000,1.0000,1.0000,1.0000,0
2020-05-06,1.3500,1.3500,0.8800,0.8800,1251
2020-05-07,0.9250,0.9250,0.9250,0.9250,601
2020-05-08,1.0000,1.0000,1.0000,1.0000,200
2020-05-11,0.9500,1.1500,0.9500,1.1500,3300
2020-05-12,1.1000,1.1000,1.1000,1.1000,182
2020-05-13,1.4000,1.4000,1.1000,1.1000,1284
2020-05-14,1.1000,1.1000,0.9500,0.9500,1280
2020-05-15,1.1000,1.1000,0.8000,1.0200,1765
2020-05-18,1.1000,1.1000,0.6500,1.1000,2605
2020-05-19,1.3000,1.3000,0.7000,0.9500,7478
2020-05-20,1.0000,1.0000,0.9000,1.0000,1255
2020-05-21,1.0000,1.0000,1.0000,1.0000,220
2020-05-22,1.0000,1.0000,1.0000,1.0000,901
2020-05-26,1.0500,1.0500,0.8000,1.0000,3410
2020-05-27,0.9950,0.9950,0.9950,0.9950,100
2020-05-28,0.9100,1.0000,0.8500,1.0000,6343
2020-05-29,1.0000,1.0500,0.7100,1.0000,4489
2020-06-01,1.0000,1.0500,1.0000,1.0400,3300
2020-06-02,1.0000,1.0000,0.9000,0.9000,2569
2020-06-03,0.9300,0.9300,0.7100,0.9300,6748
2020-06-04,0.9900,0.9900,0.5500,0.9000,21315
2020-06-05,0.8000,0.9900,0.7500,0.9600,13777
2020-06-08,0.9600,1.0500,0.9000,1.0000,11840
2020-06-09,1.0500,1.1400,0.8600,1.1400,13646
2020-06-10,1.0500,1.4000,1.0500,1.2800,34896
2020-06-11,1.2600,1.2600,1.0300,1.0500,21386
2020-06-12,1.0800,1.0800,0.5600,1.0000,25014
2020-06-15,0.9500,1.0500,0.9050,0.9500,10851
2020-06-16,0.9200,1.0000,0.9200,1.0000,10061
2020-06-17,0.8700,1.0000,0.8500,1.0000,5304
2020-06-18,1.0500,1.7400,1.0500,1.3600,129113
2020-06-19,1.7100,2.2500,1.4100,1.8500,119000
2020-06-22,2.0100,3.7000,1.9900,2.5400,252918
2020-06-23,3.1500,3.5000,2.0000,2.0100,268584
2020-06-24,2.1000,2.1700,1.6150,1.6200,234252
2020-06-25,1.6200,2.3000,1.6200,2.0500,155871
2020-06-26,2.0500,2.1400,1.8300,2.0000,184821
2020-06-29,2.0000,2.0400,1.7700,1.9200,258002
2020-06-30,1.9200,2.1300,1.9200,1.9500,243900
2020-07-01,1.9600,2.1400,1.9600,2.0300,90900
2020-07-02,2.0800,2.1000,1.8700,1.9700,102600
2020-07-06,1.9300,1.9600,1.7000,1.7300,114900
2020-07-07,1.7300,1.8200,1.5400,1.7200,61700
2020-07-08,1.7100,1.7600,1.5200,1.5500,148300
2020-07-09,1.5500,1.7500,1.5300,1.5600,137600
2020-07-10,1.6500,1.7500,1.5600,1.5600,131100
2020-07-13,1.6000,1.6700,1.5500,1.5700,112500
2020-07-14,1.6000,1.6000,1.3600,1.4800,66400
2020-07-15,1.4600,1.5200,1.4000,1.4500,40700
2020-07-16,1.4700,1.4700,1.3000,1.4400,47100
2020-07-17,1.5200,1.5500,1.3100,1.4100,75000
2020-07-20,1.4100,1.5000,1.4100,1.4100,69483
2020-07-21,1.4200,1.4500,1.3500,1.3900,76738
2020-07-22,1.3800,1.4400,1.2300,1.4100,164874
2020-07-23,1.5650,1.7900,1.5000,1.5900,324070
2020-07-24,1.5900,1.5900,1.3500,1.4800,146687
2020-07-27,1.4900,1.5000,1.2500,1.2900,116296
2020-07-28,1.2700,1.3450,1.2475,1.3000,118019
2020-07-29,1.3000,1.3200,1.2850,1.3000,95276
2020-07-30,1.3500,1.3900,1.1700,1.2900,249965
2020-07-31,1.2000,1.3400,1.1200,1.3000,99214
2020-08-03,1.3000,1.3800,1.1600,1.2000,125110
2020-08-04,1.2000,1.2300,1.1300,1.2000,24356
2020-08-05,1.2000,1.2400,1.0100,1.1300,122798
2020-08-06,1.1700,1.2000,1.0500,1.1200,60779
2020-08-07,1.1300,1.1300,1.0350,1.0500,24347
2020-08-10,1.0600,1.0600,0.7420,0.9200,202992
2020-08-11,0.9500,1.0000,0.9200,0.9900,45324
2020-08-12,0.9700,1.1300,0.9000,0.9799,66451
2020-08-13,0.9350,0.9549,0.9000,0.9150,64165
2020-08-14,0.9500,0.9900,0.9200,0.9299,12733
2020-08-17,0.9300,0.9600,0.9000,0.9100,37100
2020-08-18,0.9075,0.9590,0.8420,0.9000,109125
2020-08-19,0.9100,0.9500,0.8900,0.8936,52539
2020-08-20,0.9000,0.9150,0.7720,0.8400,137830
2020-08-21,0.8575,0.8850,0.8100,0.8850,45008
2020-08-24,0.9000,0.9000,0.8500,0.8900,52105
2020-08-25,0.8950,0.8950,0.7800,0.7958,63066
2020-08-26,0.8300,0.9600,0.8150,0.9400,58854
2020-08-27,0.9900,0.9900,0.9000,0.9400,31275
2020-08-28,0.9400,0.9600,0.9000,0.9600,41616
2020-08-31,0.9499,1.0600,0.9499,1.0000,42493
2020-09-01,1.0600,1.2400,1.0200,1.2299,139429
2020-09-02,1.2900,1.3500,1.0600,1.1500,139883
2020-09-03,1.1600,1.2300,1.1000,1.1600,51847
2020-09-04,1.1550,1.3300,1.1000,1.3200,63836
2020-09-08,1.3000,1.3600,1.2000,1.3600,71577
2020-09-09,1.2500,1.3500,1.2500,1.2600,22050
2020-09-10,1.2450,1.2500,1.0200,1.1600,74222
2020-09-11,1.1750,1.2000,1.0600,1.1300,19841
2020-09-14,1.1200,1.1300,1.0500,1.1100,17591
2020-09-15,1.1100,1.1500,1.1000,1.1300,11435
2020-09-16,1.1500,1.3900,1.0500,1.2000,73080
2020-09-17,1.0600,1.4925,0.9500,1.2800,153934
2020-09-18,1.4600,1.7100,1.4500,1.4700,632271
2020-09-21,1.5500,1.7300,1.4850,1.6500,300285
2020-09-22,1.6900,1.8300,1.5750,1.7825,336402
2020-09-23,1.8500,1.8800,1.6200,1.6500,183440
2020-09-24,1.6300,1.6500,1.4700,1.5900,128079
2020-09-25,1.5900,1.8000,1.5850,1.6300,81372
2020-09-28,1.7400,1.7500,1.5000,1.6000,183235
2020-09-29,1.6000,1.6100,1.5800,1.5800,24681
2020-09-30,1.5900,1.6000,1.4200,1.5900,40362
2020-10-01,1.5800,1.7000,1.5400,1.5700,72874
2020-10-02,1.5600,1.6050,1.4800,1.5500,38107
2020-10-05,1.5700,1.6900,1.4100,1.5900,112003
2020-10-06,1.5900,1.6900,1.4700,1.5900,79450
2020-10-07,1.5800,1.6150,1.4200,1.5400,127899
2020-10-08,1.4750,1.5400,1.3150,1.3900,123629
2020-10-09,1.3200,1.4000,1.3200,1.3500,38428
2020-10-12,1.3900,1.3900,1.3000,1.3000,79253
2020-10-13,1.3100,1.4000,1.3100,1.3500,23612
2020-10-14,1.4000,1.4200,1.3700,1.4200,14409
2020-10-15,1.4200,1.4200,1.2950,1.2950,32073
2020-10-16,1.3200,1.4700,1.3200,1.4400,35157
2020-10-19,1.4550,1.4800,1.3500,1.3500,39712
2020-10-20,1.4000,1.4000,1.3200,1.3725,34597
2020-10-21,1.4000,1.4200,1.3150,1.4000,25284
2020-10-22,1.3850,1.4000,1.3000,1.3500,44979
2020-10-23,1.3600,1.3700,1.3200,1.3400,10186
2020-10-26,1.4000,1.4000,1.2900,1.3400,130259
2020-10-27,1.2900,1.3500,1.2900,1.3100,35667
2020-10-28,1.3100,1.3100,1.2100,1.2500,86470
2020-10-29,1.2500,1.2800,1.2500,1.2800,31213
2020-10-30,1.2800,1.2800,1.2300,1.2500,12811
2020-11-02,1.2700,1.2800,1.1600,1.1750,38649
2020-11-03,1.1700,1.2100,1.0900,1.1200,45228
2020-11-04,1.1100,1.1100,1.0100,1.0800,67795
2020-11-05,1.0800,1.0800,1.0200,1.0550,50270
2020-11-06,1.0300,1.0900,1.0300,1.0650,21928
2020-11-09,1.0900,1.0900,1.0200,1.0400,48593
2020-11-10,1.0200,1.2500,1.0200,1.0800,29364
2020-11-11,1.1700,1.2800,1.1000,1.2700,57873
2020-11-12,1.2800,1.4400,1.2800,1.3100,98204
2020-11-13,1.3100,1.4000,1.2500,1.2800,23917
2020-11-16,1.2800,1.3600,1.1200,1.2300,53806
2020-11-17,1.3800,1.3900,1.2200,1.2300,31572
2020-11-18,1.3700,1.3700,1.2000,1.2400,15382
2020-11-19,1.2500,1.2500,1.1800,1.2200,10869
2020-11-20,1.2200,1.3100,1.1800,1.2300,43171
2020-11-23,1.2050,1.2300,1.1550,1.2100,33453
2020-11-24,1.2100,1.2600,1.1400,1.2500,64111
2020-11-25,1.2500,1.3000,1.2500,1.2800,73713
2020-11-27,1.3700,1.4900,1.2800,1.4350,77299
2020-11-30,1.5000,1.5000,1.4100,1.4600,45343
2020-12-01,1.4900,1.5400,1.3600,1.4200,51904
2020-12-02,1.4200,1.4200,1.3200,1.3950,47146
2020-12-03,1.4550,1.5300,1.3500,1.4600,33616
